,TAU(MFT),wind,sst,airT,Pressure,TAU(obs),NN
627,0.153886705636978,5.5547,7.9901,4.7199,1024.5,0.191,0.20626232701841588
628,0.134796276688576,4.9729,7.9001,4.8998,1024.5,0.2061,0.18248667656238288
629,0.1421068161726,5.224,7.9,4.9055,1024.5055,0.1244,0.1931106408158011
630,0.13830876350402802,5.0939,7.9,4.9112,1024.5112,0.0987,0.1876059743321032
631,0.220740839838982,6.7168,7.9,5.1,1024.7,0.253,0.2562536619410635
632,0.210968062281609,6.5566,7.8943,5.1113,1024.7169999999999,0.1807,0.24952600346806614
633,0.19018289446830802,6.2135,7.8,5.3,1025.0,0.1608,0.23583973201638903
634,0.18593187630176503,6.1408,7.8014,5.3043,1025.0028,0.2078,0.2327510717030804
635,0.21109049022197698,6.5643,7.8057,5.317,1025.0114,0.2059,0.2506291412165577
636,0.18080233037471802,6.0525,7.8085,5.3256,1025.0171,0.1377,0.22895015918384087
637,0.16358968615531902,5.7515,7.9,5.6027,1025.1973,0.2,0.2153764127978086
638,0.21307618916034698,6.6008,7.9,5.6055,1025.1945,0.1487,0.25130948928363733
639,0.179839134216309,6.0395,7.9,5.6084,1025.1916,0.1383,0.2275627109904162
640,0.232676208019257,6.9237,7.9,5.8,1025.0,0.1575,0.2650243707347845
641,0.24503880739212,7.1218,7.9,5.8,1024.9404,0.2073,0.2734160141331363
642,0.154583334922791,5.5904,7.9,5.8,1024.3787,0.1982,0.20872396100867716
643,0.17672026157379198,5.9888,7.9,5.8,1024.3616,0.1236,0.2255823633019973
644,0.23401056230068198,6.9456,7.8887,5.8113,1024.1113,0.1334,0.26621112719089063
645,0.20559266209602398,6.4845,7.8,5.9,1024.2,0.1992,0.2475053396170474
646,0.21318036317825304,6.6101,7.8014,5.9042,1024.1986,0.1968,0.2528072170566927
647,0.19173596799373602,6.2517,7.8028,5.9085,1024.1972,0.2165,0.23763192621426904
648,0.216502979397774,6.6648,7.8043,5.9128,1024.1957,0.19,0.2550962677792343
649,0.18485106527805303,6.1341,7.8071,5.9213,1024.1929,0.2253,0.23261921494058246
650,0.18236458301544198,6.0913,7.8099,5.9298,1024.1901,0.2109,0.23078428811799595
651,0.201119229197502,6.4137,7.9,6.2,1024.1,0.1481,0.24364489322241656
652,0.159005597233772,5.6799,7.9,6.2142,1024.1,0.1857,0.21260066153049698
653,0.17750371992588002,6.0107,7.9,6.2227,1024.1,0.1645,0.2265971748011289
654,0.178004249930382,6.0195,7.9,6.2256,1024.1,0.1675,0.22696974310498502
655,0.16425389051437397,5.7789,7.9,6.4,1024.1,0.1419,0.2168077334565561
656,0.15421171486377697,5.595,7.9,6.4,1024.1,0.1632,0.20902717001102913
657,0.16857172548770902,5.8564,7.9,6.4,1024.1,0.1773,0.220086530583076
658,0.203073605895042,6.4502,7.9,6.4,1024.1,0.1528,0.24520915349224753
659,0.20469330251216897,6.4772,7.9,6.4,1024.1,0.1394,0.24635145616431647
660,0.154577761888504,5.6018,7.9,6.4,1024.1,0.1089,0.2093147859937496
661,0.146936863660812,5.3873,7.9,6.4,1024.1,0.1433,0.20023977395068496
662,0.13696606457233398,5.0466,7.9,6.4,1024.1,0.1814,0.18582548629735296
663,0.116461895406246,4.3285,7.9,6.3958,1024.1084,0.1373,0.15544209999956746
664,0.17629967629909502,5.9951,7.8,6.4057,1023.8915,0.1493,0.22690435044882573
665,0.186104699969292,6.1652,7.8,6.4085,1023.8872,0.222,0.23410202219996995
666,0.164888352155685,5.7925,7.8,6.4114,1023.8829,0.195,0.2183347665318575
667,0.151155635714531,5.5299,7.8,6.4142,1023.8787,0.2189,0.2072257089089383
668,0.17512983083725,5.9749,7.8,6.4227,1023.8659,0.1325,0.22605592148446096
669,0.18940524756908397,6.2254,7.8,6.6013,1023.5919,0.2048,0.23671991694032496
670,0.22810687124729198,6.8688,7.8,6.7098,1022.9888,0.1793,0.26405764911125623
671,0.227601572871208,6.861000000000001,7.8,6.7298,1022.966,0.1659,0.26373359242403144
672,0.25524687767028803,7.3032,7.8,6.7696,1022.9205,0.2404,0.28245424351951176
673,0.282068341970444,7.7371,7.7,7.5083,1021.3862,0.1794,0.3098333519048161
674,0.28195375204086304,7.7354,7.7,7.5126,1021.3791,0.2258,0.3098093240646237
675,0.225649893283844,6.8461,7.7,7.5296,1021.3506,0.2644,0.27038125688257425
676,0.312501609325409,8.2089,7.7043,7.7915,1020.883,0.2574,0.334267112137504
677,0.30612975358963,8.1116,7.7071,7.7858,1020.8716,0.2204,0.3298592344900646
678,0.259433150291443,7.3887,7.7114,7.7773,1020.8545,0.23,0.29753390173422467
679,0.27815499901771507,7.6763,7.8,7.6,1020.5,0.2322,0.308107154478622
680,0.291926383972168,7.8893,7.8028,7.6114,1020.4886,0.3484,0.3176982065639212
681,0.344607800245285,8.6898,7.8043,7.6171,1020.4829,0.1999,0.3534222020854952
682,0.260734677314758,7.4048,7.8071,7.6284,1020.4716,0.2634,0.29625135307272155
683,0.316590130329132,8.2669,7.8099,7.6398,1020.4602,0.2945,0.3347707165186143
684,0.30266237258911105,8.0546,7.8128,7.6512,1020.4488,0.2484,0.3254065611064032
685,0.326485842466354,8.4215,7.9,8.0113,1020.1,0.299,0.34486719673000993
686,0.255774736404419,7.3339,7.9,8.1199,1020.0602,0.2276,0.2975271994714006
687,0.207473859190941,6.5594,7.9,8.3128,1019.6872,0.2166,0.2654000622019294
688,0.21354955434799203,6.6599,7.9,8.3298,1019.6702,0.2047,0.2700695104740059
689,0.22185212373733498,6.7957,7.9,8.3384,1019.6616,0.2685,0.27621806152346684
690,0.132501631975174,4.8906,7.9,8.5972,1019.3972,0.1971,0.19422229317369671
691,0.149720773100853,5.48,7.9,8.5901,1019.3901,0.1855,0.2204281066205739
692,0.14454847574234,5.3046,7.9,8.5887,1019.3887,0.14300000000000002,0.21259914554247725
693,0.18501369655132302,6.1842,7.9,8.5,1019.3,0.2181,0.25102949883464015
694,0.17971822619438196,6.0926,7.9,8.5,1019.2787,0.1909,0.24697410549939708
695,0.21255426108837103,6.6467,7.9,8.5,1019.2503,0.2304,0.27170429268276974
696,0.211973935365677,6.6372,7.9,8.5028,1018.783,0.2344,0.271898475930169
697,0.189735174179077,6.2652,7.9,8.5085,1018.7488,0.2192,0.255419480984403
698,0.18859946727752697,6.2459,7.9,8.5128,1018.7233,0.2454,0.2546343587678696
699,0.260095566511154,7.4104,7.9,8.6067,1018.1893,0.23,0.3081402098564958
700,0.245312184095383,7.1773,7.9,8.6138,1018.1779,0.2253,0.29783673458917326
701,0.241986125707626,7.1252,7.9,8.6565,1018.1096,0.2695,0.29602580141156065
702,0.23606656491756398,7.0296,7.9,8.5957,1017.0574,0.2621,0.2924882832619444
703,0.265781432390213,7.4991,7.9,8.5901,1017.0005,0.2554,0.313428477599182
704,0.34215983748435996,8.6651,7.9,8.4888,1016.0888,0.294,0.36553599501649753
705,0.320103257894516,8.3324,7.9,8.4831,1016.0831,0.2712,0.35065916004105574
706,0.295448184013367,7.9564,7.9,8.4802,1016.0802,0.2512,0.3338768535072823
707,0.249360233545303,7.2358,7.9,8.3,1015.8859,0.3054,0.30021492084791246
708,0.25017574429511996,7.2487,7.9,8.3,1015.8716,0.2591,0.3008077975460943
709,0.225153535604477,6.8485,7.9,8.3,1015.8645,0.2862,0.2829812374300693
710,0.242561236023903,7.1279,7.9,8.3,1015.8574,0.2612,0.29544224860962043
711,0.22020892798900601,6.7683,7.9,8.3057,1015.3943,0.2433,0.28005704471929205
712,0.23309648036956798,6.9771,7.9,8.3284,1015.3716,0.2215,0.28961709313982686
713,0.233849763870239,6.9894,7.9,8.3398,1015.3602,0.2321,0.2902931782030014
714,0.21227207779884302,6.6457,7.9,8.7,1015.0,0.2424,0.279013247073287
715,0.198573932051659,6.4182,7.9,8.7,1015.0,0.2082,0.2688743419941512
716,0.21614961326122303,6.7093,7.9,8.7,1015.0,0.24600000000000002,0.2818477343275585
717,0.213943377137184,6.6732,7.9014,8.7042,1014.9944,0.2613,0.28027290773521407
718,0.20773138105869302,6.571000000000001,7.9057,8.717,1014.9773,0.2153,0.27582208089335114
719,0.21414656937122303,6.6769,7.9114,8.7341,1014.9545,0.2447,0.2806809478790506
720,0.261058479547501,7.4306,8.0,9.0,1014.5872,0.2625,0.3164516996627067
721,0.17701238393783603,6.0453,7.9972,8.5972,1014.7972,0.1938,0.2504707945581361
722,0.187127292156219,6.2204,7.9957,8.5957,1014.7957,0.1991,0.2582771525968108
723,0.19501863420009602,6.3546,7.9943,8.5943,1014.7943,0.2343,0.264260586334589
724,0.19583722949028,6.3684,7.9,8.4986,1014.6972,0.2332,0.2650335350533399
725,0.20549815893173198,6.53,7.9,8.4972,1014.6943,0.1892,0.27222519984443605
726,0.159251257777214,5.7256,7.9,8.4001,1014.5002,0.2006,0.2356549296572622
727,0.17210365831852,5.9572,7.9028,8.4111,1014.4806,0.1957,0.24608147351593074
728,0.15651592612266502,5.6809,8.0,8.8085,1013.7404,0.1688,0.23763714668429187
729,0.171726748347282,5.9579,8.0,8.9057,1013.0432,0.2285,0.2518289830429394
730,0.190404191613197,6.2821,8.0,8.9085,1013.0147,0.2211,0.2663412058020271
731,0.18811361491680104,6.2431,8.0,8.9128,1012.9721,0.2594,0.2646997897208762
732,0.276884824037552,7.6722,8.0,8.7113,1009.4859,0.281,0.33078510422590335
733,0.26095867156982394,7.4243,8.0,8.7341,1009.4574,0.2637,0.31999970434599323
734,0.283884048461914,7.7811,8.0,8.7455,1009.4432,0.2947,0.3360325428777124
735,0.28304922580719,7.7683,8.0,8.7511,1009.4361,0.3044,0.33552668161218174
736,0.270389378070831,7.5745,8.0,8.9002,1007.701,0.2576,0.3305625845407819
737,0.262280851602554,7.4479,8.0,8.9,1007.6859,0.2647,0.3249376306768419
738,0.261699765920639,7.4388,8.0,8.9,1007.6831,0.2792,0.3245356088914596
739,0.314027845859528,8.2451,8.0,8.8915,1007.4830000000001,0.2911,0.36063757556141113
740,0.30338126420974704,8.0829,8.0,8.8901,1007.4801,0.2632,0.35339847060386304
741,0.305107027292252,8.1092,8.0,8.8872,1007.4744,0.2707,0.35454902572199426
742,0.24476918578147897,7.1702,8.0,8.8071,1007.2957,0.2793,0.31212969760730225
743,0.290094554424286,7.8782,8.0,8.8284,1007.2829,0.2932,0.3439108476560903
744,0.30493688583373996,8.1061,8.0,8.8568,1007.2659,0.2836,0.35437162092846747
745,0.35961353778839095,8.9246,8.0,8.5001,1006.9,0.3059,0.3877629554255187
746,0.291386932134628,7.8923,8.0,8.4858,1006.8574,0.3324,0.3416682340402583
747,0.29578933119773904,7.9598,8.0,8.4773,1006.8318,0.3056,0.34462420550741907
748,0.30888998508453397,8.1601,8.0,8.4744,1006.8233,0.3372,0.35353278942209226
749,0.224909782409668,6.8421,7.9915,8.2659,1006.2488,0.2516,0.2935339730433726
750,0.12488924711942699,4.6249,7.9986,8.5042,1005.2916,0.1241,0.1982251512549328
751,0.128403440117836,4.748,7.9957,8.5128,1005.2745,0.1431,0.2038488057005702
752,0.11740605533123,4.3603,7.9929,8.5213,1005.2574,0.1508,0.18670568261969506
753,0.137470617890358,5.0621,7.9,8.8831,1004.3746,0.1901,0.22366847971991707
754,0.14137248694896698,5.196000000000001,7.9,8.8802,1004.3704,0.1662,0.22961244077715154
755,0.14477781951427499,5.3122,7.9,8.8774,1004.3661,0.1609,0.23476864658602886
756,0.30631497502327004,8.126,7.9,8.6915,1003.9199,0.307,0.35838577483021145
757,0.37507563829421997,9.158,7.9,8.6616,1003.9895,0.3527,0.4034252545696788
758,0.31681859493255604,8.281,7.9,8.3946,1004.6067,0.3337,0.3616132107385592
759,0.24524529278278398,7.1714,7.9,8.3548,1004.6565,0.2757,0.3120618087001932
760,0.256021797657013,7.3352,7.9,7.9859,1005.1028,0.2504,0.31512882344019755
761,0.262099891901016,7.4302,7.9,7.9574,1005.1085,0.2665,0.31907201086516834
762,0.28843477368354803,7.8393,7.9,7.9432,1005.1114,0.2596,0.3371592981237745
763,0.275468647480011,7.6309,7.9,7.5,1005.2,0.29100000000000004,0.32335104092933686
764,0.280305504798889,7.7062,7.9028,7.5142,1005.2114,0.3142,0.32680441604465504
765,0.30838480591774,8.1445,7.9958,7.9916,1005.6042,0.3427,0.3496175052954094
766,0.291429072618485,7.8846,7.992999999999999,7.9859,1005.607,0.309,0.33800362366192044
767,0.29218018054962197,7.8961,7.9901,7.9802,1005.6099,0.271,0.33848611819481617
768,0.278600513935089,7.6863,7.9887,7.9774,1005.6113,0.2987,0.3291210281132997
769,0.26031410694122303,7.3994,7.9,7.8,1005.7,0.3401,0.315386997339798
770,0.267416685819626,7.5107,7.9028,7.8057,1005.6915,0.2521,0.3203855175978112
771,0.284915000200272,7.7826,7.9043,7.8085,1005.6872,0.2789,0.3325207851260254
772,0.25386393070221,7.297999999999999,7.9071,7.8142,1005.6787,0.2937,0.31096186250542734
773,0.288252353668213,7.8342,7.9085,7.817,1005.6744,0.3587,0.33487704085130626
774,0.22847709059715302,6.8946,8.0142,8.0071,1005.3503,0.3019,0.29419553653709496
775,0.35042268037796004,8.7737,8.1972,7.8057,1004.9114,0.317,0.3745749311040551
776,0.3911153078079221,9.3782,8.1943,7.8114,1004.9227,0.3637,0.4015882418387644
777,0.36504280567169206,8.9922,8.1929,7.8142,1004.9284,0.2787,0.38442082875435507
778,0.34770938754081704,8.7333,8.1915,7.8171,1004.9341,0.2896,0.37291887946939045
779,0.323126882314682,8.3671,8.1,8.0,1005.3027,0.2446,0.3589108082149089
780,0.325933426618576,8.4096,8.1,8.0,1005.3055,0.2437,0.36080137065797885
781,0.33528363704681396,8.5508,8.1,8.0,1005.3169,0.2836,0.3670798407408899
782,0.29842859506607106,7.9906,8.1,8.0,1005.3255,0.3227,0.3421028096736432
783,0.33457499742507896,8.5401,8.1014,8.0,1005.5014,0.3162,0.36635549482601965
784,0.29783833026886,7.9815,8.1028,8.0,1005.5028,0.3267,0.34144416417189866
785,0.269535481929779,7.542000000000001,8.2,8.0,1005.6,0.2586,0.32071652731279565
786,0.30353015661239596,8.0671,8.2,8.0,1005.5915,0.2669,0.34412944628949155
787,0.28004780411720304,7.7055,8.2,8.0,1005.5773,0.2649,0.32803197879482604
788,0.280480086803436,7.7122,8.2,8.0,1005.5744,0.2659,0.32833421893265413
789,0.28293898701667797,7.7503,8.1987,8.0,1005.3987,0.311,0.3302675481956491
790,0.229256331920624,6.9037,8.1958,8.0,1005.3958,0.3295,0.29257140043968777
791,0.27549391984939603,7.635,8.1887,8.0,1005.3887,0.301,0.32524629951574613
792,0.212240889668465,6.6283,8.1,8.0,1005.3042,0.2564,0.2814165554192103
793,0.23889397084713002,7.0602,8.1,8.0,1005.3085,0.2098,0.3006594358914718
794,0.286187410354614,7.8022,8.1,8.0,1005.3114,0.2511,0.333724251645567
795,0.25912967324256897,7.3808,8.1,8.0,1005.3128,0.2433,0.3149420947504291
796,0.11748268455267,4.3636,8.2,7.8491,1004.7491,0.1628,0.1786388140081564
797,0.146801769733429,5.3821,8.1,7.2801,1004.1508,0.16,0.22017184765320888
798,0.129675433039665,4.7936,8.1,6.9787,1001.7361,0.1087,0.19399367534127787
799,0.12371607124805499,4.5849,8.1,6.9744,1001.7233,0.1596,0.18466614300806977
800,0.118443436920643,4.3985,8.1,6.9659,1001.6977,0.1428,0.17630660891988026
801,0.063270650804043,2.3496,8.2085,7.0341,999.6319,0.0568,0.087143522774579
802,0.056924890726805004,2.1051,8.2099,7.0398,999.6205,0.0645,0.07630346753711548
803,0.062358640134335,2.3145,8.2128,7.0511,999.5977,0.0762,0.08574651131838325
804,0.09003087878227198,3.3642,8.3,7.4085,998.8744,0.081,0.13608305837009496
805,0.08926398307085,3.3356,8.3,7.4227,998.8318,0.0585,0.13500348112714305
806,0.11690115183591801,4.3432,8.3,7.5,997.1574,0.1403,0.18279087722607107
807,0.126975908875465,4.6989,8.2972,7.4943,996.5830000000001,0.1577,0.1993407360629548
808,0.13407576084137,4.946000000000001,8.2943,7.4886,996.5659,0.1591,0.21034841626145692
809,0.13811150193214403,5.0852,8.2901,7.4801,996.5403,0.1685,0.21654381476024928
810,0.14650768041610698,5.3721,8.2113,7.3113,995.9661,0.1296,0.22920063915928107
811,0.146790653467178,5.3817,8.2127,7.3127,995.9618,0.2038,0.22963307189230725
812,0.14727608859539001,5.3981,8.2943,7.4,995.6773,0.2073,0.23073707591966724
813,0.185175120830536,6.1583,8.2929,7.4,995.6716,0.1849,0.26463846629571725
814,0.137545719742775,5.0658,8.1943,7.4,995.2943,0.1627,0.21745801252817673
815,0.127230942249298,4.7079,8.1013,7.4027,995.2094,0.1827,0.20261545256006822
816,0.14060766994953197,5.1709,8.1056,7.4112,995.2393,0.1247,0.22325156021767925
817,0.11982449889183,4.4471,8.1127,7.4255,995.2891,0.1474,0.19099934823737735
818,0.3525083959102629,8.8017,8.3,7.7042,997.0958,0.2766,0.3829851767012655
819,0.450436472892761,10.2401,8.3014,7.8,997.0056,0.4037,0.4472829247613149
820,0.385959386825562,9.3003,8.3071,7.8,997.0284,0.3564,0.40588015210189754
821,0.466171413660049,10.4657,8.3099,7.8,997.0398,0.4281,0.460785978232322
822,0.420840919017792,9.8104,8.4,7.7986,997.4014,0.3258,0.42736835901065795
823,0.36936438083648704,9.052999999999999,8.4,7.7929,997.4071,0.3005,0.3939860520512881
824,0.586540460586548,12.1444,8.4,7.7001,997.4999,0.4506,0.5620720330255871
825,0.512062072753906,11.114,8.3901,7.7099,997.5395,0.3516,0.4980387963789649
826,0.609848856925964,12.4627,8.2986,7.8,997.9084,0.4987,0.5834387557214582
827,0.563190162181854,11.8268,8.2943,7.8,997.934,0.4385,0.5438435195146167
828,0.61781769990921,12.5702,8.2915,7.8,997.9511,0.5245,0.5901600766806288
829,0.701465010643005,13.6775,8.2886,7.8,997.9682,0.5529,0.6591456928371148
830,0.528127193450928,11.3421,8.1972,7.7972,998.5085,0.5324,0.5139900907129913
831,0.571855127811432,11.9468,8.1929,7.7929,998.5213,0.4868,0.5516698475608897
832,0.562142610549927,11.8134,8.1901,7.7901,998.5298,0.5618,0.543367795634982
833,0.540387511253357,11.5127,8.1001,7.7001,998.7998,0.445,0.524889884997157
834,0.6644829511642459,13.1933,8.1,7.6987,998.8081,0.4833,0.62954877376779
835,0.619575500488281,12.5947,8.1,7.6958,998.8251,0.5557,0.5922020327543607
836,0.657781422138214,13.1037,8.1,7.5972,999.4113,0.5453,0.6218753667386049
837,0.680571675300598,13.4042,8.1,7.5943,999.4227,0.5282,0.6405471414684566
838,0.678162038326263,13.3706,8.0085,7.2915,1000.1338,0.5564,0.6361787251031549
839,0.6447705030441279,12.9288,8.0099,7.2901,1000.1395,0.5445,0.6086118165779028
840,0.6274733543395999,12.6976,8.0113,7.2887,1000.1452,0.4867,0.5941634704869545
841,0.552917301654816,11.6826,8.0127,7.2873,1000.1509,0.5795,0.5308914649975474
842,0.5895290970802309,12.183,8.1,7.2,1000.4999,0.4927,0.5591674455734108
843,0.5435450673103329,11.5509,8.0986,7.1972,1000.5,0.4836,0.5197959828763687
844,0.543129324913025,11.5451,8.0957,7.1915,1000.5,0.5289,0.5194416748191863
845,0.42659816145896895,9.8899,8.0886,7.1773,1000.5,0.4311,0.4235467241890134
846,0.523817837238312,11.276,8.0872,7.1744,1000.5,0.3976,0.5026960939500713
847,0.453726530075073,10.2811,8.0,7.0142,1000.4929,0.3193,0.44102633961823756
848,0.535685062408447,11.4428,7.9987,7.1973,1000.3933,0.4905,0.5149859922562978
849,0.5431842207908629,11.5469,7.9901,7.1802,1000.3506,0.4193,0.5215842104289039
850,0.606195688247681,12.4101,7.9873,7.1745,1000.3364,0.508,0.5753905690976213
851,0.502352833747864,10.9745,7.9,6.9858,999.8787,0.3749,0.4870632710842497
852,0.404979795217514,9.5742,7.9,6.983,999.8744,0.4538,0.4095364872373608
853,0.567721426486969,11.8844,7.9,6.9773,999.8659,0.4744,0.5437074681386507
854,0.569259941577911,11.9055,7.9,6.9744,999.8616,0.4576,0.5450100779950013
855,0.47688150405883795,10.6111,7.9,6.8,999.6,0.3752,0.4636745167286202
856,0.451525956392288,10.2479,7.9,6.7986,999.6014,0.4105,0.4410370997136558
857,0.42130738496780396,9.8101,7.9,6.7872,999.6128,0.3719,0.4182704019759864
858,0.629819333553314,12.7163,7.8028,5.7972,999.0198,0.4182,0.5903335148288107
859,0.48674327135086104,10.74,7.8085,5.7915,999.0596,0.4798,0.4670009363960907
860,0.457430273294449,10.3183,7.9,5.683,999.7085,0.4293,0.4369435217177654
861,0.42446565628051797,9.8402,7.9,5.6318,999.7341,0.3293,0.4082035348238032
862,0.37344324588775607,9.0885,7.9,5.6233,999.7384,0.3879,0.37504611841803676
863,0.434186309576035,9.9736,7.9,5.0408,999.9069999999999,0.3491,0.410286433972474
864,0.471466094255447,10.5037,7.9,4.4368,998.8915,0.4626,0.4411053533697621
865,0.5613898038864139,11.7832,7.8972,5.6915,998.5943,0.4777,0.5307834081071185
866,0.51515531539917,11.1391,7.8872,5.6616,998.5744,0.5058,0.49065372343208863
867,0.7460350990295409,14.2364,7.7987,5.3973,998.3973,0.4913,0.6835228713816076
868,0.697896838188171,13.6137,7.7972,5.3945,998.3945,0.5841,0.6447451288648035
869,0.687433898448944,13.4767,7.7901,5.3802,998.3802,0.5272,0.6362572373248082
870,0.6707693338394171,13.2574,7.7887,5.3774,998.3774,0.5164,0.6226058677928034
871,0.708059370517731,13.7444,7.7057,5.1092,998.1887,0.6397,0.6527809140227346
872,0.704538881778717,13.6977,7.7114,5.0182,998.1773,0.5185,0.6491286823134902
873,0.59868586063385,12.2885,7.7128,4.9954,998.1744,0.5489999999999999,0.5611627137754975
874,0.81109493970871,15.046,7.8,3.7023,997.9659,0.6904,0.7223716487656219
875,0.731609046459198,14.0365,7.8,3.7279,997.9574,0.7284,0.6596968285719264
876,0.74214369058609,14.1726,7.8,3.779,997.9403,0.4706,0.6685903209968392
877,0.6730444431304928,13.2866,7.792999999999999,5.2945,997.4,0.5019,0.6259151442574041
878,0.689586102962494,13.4921,7.7,3.9002,997.4,0.6304,0.6299860166282171
879,0.5039783120155329,10.9616,7.7099,3.8404,997.3006,0.4766,0.47197091504507077
880,1.20291066169739,19.6001,7.8099,3.3497,996.3801,0.8718,1.0266896704436725
881,0.9246075749397281,16.4257,7.9986,2.5986,995.9902,0.8382,0.8038027742692768
882,0.8795889019966129,15.8817,7.9972,2.5972,995.9802,0.6116,0.7673575104024968
883,0.696542143821716,13.5686,7.9929,2.5929,995.9503,0.5835,0.6235394428512085
884,0.682927966117859,13.3897,7.9872,2.5872,995.9105,0.5375,0.6128276766751138
885,0.86434268951416,15.697000000000001,7.9,2.7276,994.5724,0.7007,0.761588640262338
886,1.16708755493164,19.206,7.9,2.7561,994.5439,1.0381,1.0099526155823677
887,1.1694083213806201,19.2316,7.9,2.7846,994.5154,0.99,1.0114050460893298
888,0.708159565925598,13.7318,7.8787,3.734,993.5532,0.6026,0.6492356449569273
889,0.838260471820831,15.3841,7.8503,3.7795,993.4907,0.6445,0.7531135149372457
890,0.7925041913986209,14.8219,7.3943,4.4545,992.4318,0.5974,0.7331293733153674
891,0.673283696174622,13.2853,7.3915,4.4318,992.3977,0.5876,0.6373684451448635
892,0.8527762889862059,15.5713,7.3886,4.409,992.3636,0.6212,0.7797220454722811
893,0.7681896090507511,14.5088,7.3013,3.6879,991.2866,0.5924,0.7120811676813256
894,0.7191191911697391,13.8782,7.3085,3.6239,991.2154,0.6372,0.6723647436201551
895,0.7941786050796509,14.8366,7.3127,3.5855,991.1727,0.6097,0.7318048785191831
896,1.25970530509949,20.2084,7.4,2.8001,990.3002,0.9783,1.105559254927044
897,1.00519073009491,17.3822,7.4043,2.8893,990.2277,0.8567,0.8979684727004039
898,1.01051771640778,17.4499,7.4099,3.8199,986.8497,0.6137,0.9043024302245183
899,0.8574147224426271,15.6237,7.4114,3.8227,986.8568,0.7626,0.7905261843319238
900,0.7721492648124699,14.5683,7.4,4.8999,987.8999,0.5820000000000001,0.7306118757364994
901,0.7318244576454159,14.0528,7.3958,4.8943,987.9424,0.5568,0.698435816507775
902,0.689013481140137,13.4964,7.3915,4.8887,987.985,0.6027,0.6637134445294016
903,0.633066594600678,12.7542,7.2373,4.683,989.5272,0.5286,0.6151309754053597
904,0.6282799243927,12.6897,7.0776,4.5,990.9954,0.4555,0.609188393555271
905,0.639570951461792,12.8412,7.0605,4.5,991.068,0.4869,0.6187524770115876
906,0.591687440872192,12.1947,7.0548,4.5,991.0922,0.5665,0.5785234894220623
907,0.618588447570801,12.5632,6.6901,4.5099,992.7392,0.4528,0.6040385024634082
908,0.514400660991669,11.1287,6.6886,4.5114,992.7591,0.3999,0.5146741774572925
909,0.559523701667786,11.7592,6.5858,4.5716,994.0994,0.4752,0.5531448925056799
910,0.584960758686066,12.1085,6.5829,4.5659,994.1194,0.4975,0.5748654217288622
911,0.67001336812973,13.2508,6.5801,4.5602,994.1392,0.5852,0.6459815367781573
912,0.5936758518218989,12.2273,6.5773,4.5545,994.1592,0.4612,0.5821872107247195
913,0.609743297100067,12.4435,6.396,4.1973,995.4188,0.4435,0.5932715680014826
914,0.492156893014908,10.8154,6.0957,4.0,996.8468,0.4964,0.4922867958799279
915,0.51830530166626,11.1844,6.0943,4.0,996.8624,0.5243,0.5152609218129585
916,0.5237743258476261,11.2611,6.0929,4.0,996.878,0.4792,0.5200275984896086
917,0.6754527688026429,13.3218,6.0872,4.0,996.9406,0.3897,0.6483475723359263
918,0.5227341055870061,11.2476,6.0,4.0,997.9,0.4079,0.518479694932622
919,0.423511475324631,9.8296,6.0,4.0128,997.9767,0.3522,0.43007479657009007
920,0.36294686794281,8.936,6.0,4.0256,998.0535,0.3379,0.374335063044753
921,0.46983277797698997,10.499,6.0,4.0384,998.1302,0.4298,0.4716197985416141
922,0.488763153553009,10.7721,6.0083,4.3055,999.7359,0.3567,0.4868909727766841
923,0.5194401144981379,11.2049,6.0211,4.3141,999.7914,0.4792,0.5135746416051485
924,0.46669253706932107,10.4573,6.0296,4.3198,999.8284,0.4214,0.46682220938744895
925,0.47155091166496294,10.5268,6.0339,4.3226,999.847,0.4195,0.4710580394922583
926,0.648734092712402,12.9708,6.3,4.5028,1001.0339,0.5579,0.6174975580866245
927,0.639570593833923,12.8486,6.3,4.5043,1001.051,0.4713,0.6098586198376775
928,0.6029635071754461,12.3568,6.3043,4.6,1002.2213,0.5488,0.5772537069754622
929,0.448986768722534,10.2022,6.4,4.6337,1002.7337,0.3914,0.4405353874679686
930,0.36019325256347706,8.9069,6.4,5.1957,1003.3298,0.3695,0.36830788222411975
931,0.436973810195923,10.0348,6.4,5.1,1004.0,0.4065,0.4307340119921428
932,0.4656074047088621,10.4469,6.4043,5.0829,1004.0213,0.3685,0.45615781498736924
933,0.39564317464828497,9.4307,6.4071,5.0716,1004.0355,0.4015,0.392695478911846
934,0.49784404039382896,10.8998,6.4987,4.7,1004.4987,0.3763,0.47888596331539407
935,0.498622715473175,10.9109,6.4915,4.7,1004.4915,0.3623,0.4797150833797181
936,0.351633787155151,8.7709,6.4057,4.6943,1004.3263,0.3381,0.3563900506918782
937,0.383174955844879,9.2409,6.4114,4.6886,1004.2523,0.2993,0.37748845490666344
938,0.311142534017563,8.1547,6.5,4.6,1003.1,0.2769,0.3290348789595169
939,0.39208814501762396,9.3696,6.5128,4.5787,1003.1171,0.3189,0.3855091029812096
940,0.36377233266830394,8.949,6.517,4.5716,1003.1227,0.3145,0.3635765406065761
941,0.36516362428665206,8.9696,6.5213,4.5645,1003.1284,0.2752,0.36438174681476937
942,0.41091272234916704,9.6458,6.5298,4.5503,1003.1398,0.2913,0.4021669845133037
